product_id,title,price,category,type,image_url,product_url,scrape_date
2230862,Minecraft - Set - Hoodie und Jogginghose - 2 teilig,"34,99",sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1740799980/productimages/2230862-1-08.jpg",https://www.c-and-a.com/de/de/shop/minecraft-set-hoodie-und-jogginghose-2-teilig-2230862/1,2025-03-21 22:08:19
2229305,Minnie Maus - Set - Sweatkleid und Leggings - 2 teilig,"22,99",sweaters,leggings,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1731768541/productimages/2229305-2-08.jpg",https://www.c-and-a.com/de/de/shop/minnie-maus-set-sweatkleid-und-leggings-2-teilig-2229305/2,2025-03-21 22:08:19
2228304,Dino - Set - Hoodie und Weste - 2 teilig,"24,99",sweaters,vest,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1732687624/productimages/2228304-1-08.jpg",https://www.c-and-a.com/de/de/shop/dino-set-hoodie-und-weste-2-teilig-2228304/1,2025-03-21 22:08:21
2232847,Kapuzenpullover,"12,99",sweaters,pullover,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1735396608/productimages/2232847-1-08.jpg",https://www.c-and-a.com/de/de/shop/kapuzenpullover-2232847/1,2025-03-21 22:08:21
2217673,Umstands-Sweatjacke mit Kapuze und Baby-Einsatz,Price not found,sweaters,other,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1729769571/productimages/2217673-1-01.jpg",https://www.c-and-a.com/de/de/shop/umstands-sweatjacke-mit-kapuze-und-baby-einsatz-2217673/1,2025-03-21 22:08:21
2228875,Farbklecks - Hoodie,"15,99",sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1732701617/productimages/2228875-1-01.jpg",https://www.c-and-a.com/de/de/shop/farbklecks-hoodie-2228875/1,2025-03-21 22:08:21
2234274,Sweatjacke mit Kapuze,"25,99",sweaters,other,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1737360353/productimages/2234274-1-01.jpg",https://www.c-and-a.com/de/de/shop/sweatjacke-mit-kapuze-2234274/1,2025-03-21 22:08:21
2232120,Bagger - Set - Hoodie und Jogginghose - 2 teilig,Price not found,sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1730872384/productimages/2232120-1-08.jpg",https://www.c-and-a.com/de/de/shop/bagger-set-hoodie-und-jogginghose-2-teilig-2232120/1,2025-03-21 22:08:21
2228359,Pokémon - Pikachu - Set - Hoodie und Jogginghose - 2 teilig,"29,99",sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1730871920/productimages/2228359-1-08.jpg",https://www.c-and-a.com/de/de/shop/pokemon-pikachu-set-hoodie-und-jogginghose-2-teilig-2228359/1,2025-03-21 22:08:21
2233350,Spider-Man - Set - Hoodie und Jogginghose - 2 teilig,Price not found,sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1730872187/productimages/2233350-1-08.jpg",https://www.c-and-a.com/de/de/shop/spider-man-set-hoodie-und-jogginghose-2-teilig-2233350/1,2025-03-21 22:08:21
2234290,Hoodie,"19,99",sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1732025264/productimages/2234290-1-01.jpg",https://www.c-and-a.com/de/de/shop/hoodie-2234290/1,2025-03-21 22:08:25
2229238,Minnie Maus - Hoodie,"15,99",sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1731653578/productimages/2229238-1-08.jpg",https://www.c-and-a.com/de/de/shop/minnie-maus-hoodie-2229238/1,2025-03-21 22:08:21
2229416,Baby-Hoodie,Price not found,sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1730871723/productimages/2229416-1-08.jpg",https://www.c-and-a.com/de/de/shop/baby-hoodie-2229416/1,2025-03-21 22:08:21
2234652,Crop Hoodie,"19,99",sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1733825823/productimages/2234652-2-01.jpg",https://www.c-and-a.com/de/de/shop/crop-hoodie-2234652/2,2025-03-21 22:08:21
2228715,Totenkopf - Hoodie,"17,99",sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1741605596/productimages/2228715-1-01.jpg",https://www.c-and-a.com/de/de/shop/totenkopf-hoodie-2228715/1,2025-03-21 22:08:21
2233470,Oversized-Hoodie,"19,99",sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1736235410/productimages/2233470-7-01.jpg",https://www.c-and-a.com/de/de/shop/oversized-hoodie-2233470/7,2025-03-21 22:08:25
2235994,Hoodie - Dragon Ball Z,"35,99",sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1737111368/productimages/2235994-1-01.jpg",https://www.c-and-a.com/de/de/shop/hoodie-dragon-ball-z-2235994/1,2025-03-21 22:08:25
2234686,Hoodie,"25,99",sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1738230012/productimages/2234686-1-01.jpg",https://www.c-and-a.com/de/de/shop/hoodie-2234686/1,2025-03-21 22:08:21
2228300,Waschbär - Hoodie,"12,99",sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1730525973/productimages/2228300-1-01.jpg",https://www.c-and-a.com/de/de/shop/waschbaer-hoodie-2228300/1,2025-03-21 22:08:21
2235800,Brooklyn - Hoodie,Price not found,sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1733926494/productimages/2235800-1-01.jpg",https://www.c-and-a.com/de/de/shop/brooklyn-hoodie-2235800/1,2025-03-21 22:08:21
2234280,Sweatjacke mit Kapuze,"25,99",sweaters,other,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1739977380/productimages/2234280-1-01.jpg",https://www.c-and-a.com/de/de/shop/sweatjacke-mit-kapuze-2234280/1,2025-03-21 22:08:21
2230445,Nirvana - Hoodie,"24,99",sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1736502040/productimages/2230445-1-01.jpg",https://www.c-and-a.com/de/de/shop/nirvana-hoodie-2230445/1,2025-03-21 22:08:21
2230308,Hoodie,"25,99",sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1730821168/productimages/2230308-1-01.jpg",https://www.c-and-a.com/de/de/shop/hoodie-2230308/1,2025-03-21 22:08:21
2230416,Deadpool - Hoodie,Price not found,sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1734525213/productimages/2230416-1-01.jpg",https://www.c-and-a.com/de/de/shop/deadpool-hoodie-2230416/1,2025-03-21 22:08:21
2235136,Oversized-Hoodie,Price not found,sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1736247347/productimages/2235136-2-01.jpg",https://www.c-and-a.com/de/de/shop/oversized-hoodie-2235136/2,2025-03-21 22:08:25
2225016,Basic-Sweatjacke mit Kapuze,"25,99",sweaters,other,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1738233838/productimages/2225016-7-01.jpg",https://www.c-and-a.com/de/de/shop/basic-sweatjacke-mit-kapuze-2225016/7,2025-03-21 22:08:21
2225863,Hoodie,"9,99",sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1723213742/productimages/2225863-1-01.jpg",https://www.c-and-a.com/de/de/shop/hoodie-2225863/1,2025-03-21 22:08:21
2230271,Kuromi - Set - Hoodie und Jogginghose - 2 teilig,"34,99",sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1730872301/productimages/2230271-1-08.jpg",https://www.c-and-a.com/de/de/shop/kuromi-set-hoodie-und-jogginghose-2-teilig-2230271/1,2025-03-21 22:08:21
2238662,Hoodie - Tupac,Price not found,sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1738343360/productimages/2238662-1-01.jpg",https://www.c-and-a.com/de/de/shop/hoodie-tupac-2238662/1,2025-03-21 22:08:25
2228992,Yu-Gi-Oh! - Hoodie,"24,99",sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1742573293/productimages/2228992-1-01.jpg",https://www.c-and-a.com/de/de/shop/yu-gi-oh-hoodie-2228992/1,2025-03-21 22:08:21
2232637,Hoodie,"25,99",sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1732716366/productimages/2232637-1-01.jpg",https://www.c-and-a.com/de/de/shop/hoodie-2232637/1,2025-03-21 22:08:25
2237925,Kirsche - Hoodie,"19,99",sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1738916088/productimages/2237925-1-01.jpg",https://www.c-and-a.com/de/de/shop/kirsche-hoodie-2237925/1,2025-03-21 22:08:21
2230870,Minecraft - Hoodie,"24,99",sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1742561441/productimages/2230870-1-01.jpg",https://www.c-and-a.com/de/de/shop/minecraft-hoodie-2230870/1,2025-03-21 22:08:21
2230307,Hoodie,"25,99",sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1729675501/productimages/2230307-1-01.jpg",https://www.c-and-a.com/de/de/shop/hoodie-2230307/1,2025-03-21 22:08:21
2229066,Hoodie,"17,99",sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1732889957/productimages/2229066-1-01.jpg",https://www.c-and-a.com/de/de/shop/hoodie-2229066/1,2025-03-21 22:08:21
2243428,Musik - Hoodie,"17,99",sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1737640106/productimages/2243428-1-01.jpg",https://www.c-and-a.com/de/de/shop/musik-hoodie-2243428/1,2025-03-21 22:08:21
2229102,Set - Hoodie und Sweat-Weste - 2 teilig,"34,99",sweaters,vest,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1736941397/productimages/2229102-1-08.jpg",https://www.c-and-a.com/de/de/shop/set-hoodie-und-sweat-weste-2-teilig-2229102/1,2025-03-21 22:08:21
2234760,Crop Sweatjacke mit Kapuze,Price not found,sweaters,other,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1733826270/productimages/2234760-1-01.jpg",https://www.c-and-a.com/de/de/shop/crop-sweatjacke-mit-kapuze-2234760/1,2025-03-21 22:08:21
2228453,Dragon Ball Z - Hoodie,Price not found,sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1731923921/productimages/2228453-1-01.jpg",https://www.c-and-a.com/de/de/shop/dragon-ball-z-hoodie-2228453/1,2025-03-21 22:08:21
2234293,Hoodie,"19,99",sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1739960968/productimages/2234293-1-01.jpg",https://www.c-and-a.com/de/de/shop/hoodie-2234293/1,2025-03-21 22:08:25
2235239,Oversized-Sweatjacke mit Kapuze,"25,99",sweaters,other,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1738228362/productimages/2235239-1-01.jpg",https://www.c-and-a.com/de/de/shop/oversized-sweatjacke-mit-kapuze-2235239/1,2025-03-21 22:08:21
2233238,New York - ärmelloser Hoodie,"17,99",sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1738680072/productimages/2233238-1-01.jpg",https://www.c-and-a.com/de/de/shop/new-york-aermelloser-hoodie-2233238/1,2025-03-21 22:08:21
